,Title,Date,Authors,Summary,Keywords,Text,Url
482,James Murdoch to Return as Sky Chairman,2016-01-30,['Nicola Clark'],"The British pay television group Sky said on Friday that James Murdoch was returning as chairman almost four years after his humiliating departure at the height of the News Corporation phone-hacking scandal.
The announcement follows the recent return of another central figure in the scandal, Rebekah Brooks, and it has propelled speculation that the Murdoch family may be preparing to reassert itself in the European media landscape through a new takeover bid for Sky.
Rupert Murdoch’s company 21st Century Fox owns a 39 percent stake in Sky.
“We’re delighted that James Murdoch has agreed to step into the role of chairman,” Sky’s chief executive, Jeremy Darroch, said in a statement that accompanied the British broadcaster’s six-month financial results.
At Sky, he will replace the current chairman, Nicholas Ferguson, who will step down in April.","['james', 'return', 'chairman', 'rupert', 'step', 'murdoch', 'sky', 'skys', 'executive', 'media', 'fox']","The British pay television group Sky said on Friday that James Murdoch was returning as chairman almost four years after his humiliating departure at the height of the News Corporation phone-hacking scandal.

The announcement follows the recent return of another central figure in the scandal, Rebekah Brooks, and it has propelled speculation that the Murdoch family may be preparing to reassert itself in the European media landscape through a new takeover bid for Sky. Rupert Murdoch’s company 21st Century Fox owns a 39 percent stake in Sky.

“We’re delighted that James Murdoch has agreed to step into the role of chairman,” Sky’s chief executive, Jeremy Darroch, said in a statement that accompanied the British broadcaster’s six-month financial results. “James’s deep knowledge of the international media industry and his passion for supporting Sky’s ongoing success will make an even greater contribution to our business in the future.”

Mr. Murdoch, 43, is the younger son of Rupert Murdoch, News Corporation’s founder, and is the chief executive of 21st Century Fox, a position to which he was appointed in June, succeeding his father. At Sky, he will replace the current chairman, Nicholas Ferguson, who will step down in April.",https://www.nytimes.com/2016/01/30/business/media/james-murdoch-to-return-as-sky-chairman.html
483,Apple Sets Its Sights on Virtual Reality,2016-01-30,"['Katie Benner', 'Nick Wingfield']","Facebook, Google and Microsoft have all delved into virtual and augmented reality technology.
Apple recently acquired an augmented reality start-up called Flyby Media and hired Doug Bowman, who ran the Center for Human-Computer Interaction at Virginia Tech and who has researched topics such as immersion in virtual environments.
Virtual and augmented reality are growing fields in the technology industry.
Supporters like Mark Zuckerberg, Facebook’s chief executive, have said virtual reality is the next big platform after mobile.
Almost $4 billion has been invested in virtual reality start-ups since 2010, according to PitchBook, a research firm.","['work', 'sets', 'virtual', 'augmented', 'sights', 'technology', 'apple', 'zuckerberg', 'virginia', 'users', 'flyby', 'reality']","Facebook, Google and Microsoft have all delved into virtual and augmented reality technology. Now Apple is dipping a toe into the space too.

Apple recently acquired an augmented reality start-up called Flyby Media and hired Doug Bowman, who ran the Center for Human-Computer Interaction at Virginia Tech and who has researched topics such as immersion in virtual environments.

An Apple spokesman confirmed the Flyby deal and said, “Apple buys smaller technology companies from time to time, and we generally do not discuss our purpose or plans.” The acquisition and the hire were earlier reported by The Financial Times.

Virtual and augmented reality are growing fields in the technology industry. Supporters like Mark Zuckerberg, Facebook’s chief executive, have said virtual reality is the next big platform after mobile. The technology, which can make users feel transported by immersing them in different environments, has the potential to transform games, movies, social networks and work. Almost $4 billion has been invested in virtual reality start-ups since 2010, according to PitchBook, a research firm.",https://www.nytimes.com/2016/01/30/technology/apple-sets-its-sights-on-virtual-reality.html
484,Experiencing the Presidential Campaign: A Virtual Reality Film,2016-01-30,"['Patrick Healy', 'Graham Roberts', 'Cornelius Schmid', 'Yuliya Parshina-Kottas']","The Times has produced a virtual reality film from footage of presidential campaign events taken over the last month.
To view it, download the NYT VR app on your mobile device if you don’t already have it.
In these communal spaces, average people have the chance to share a few words with the next Bill Clinton, George W. Bush and Barack Obama.
Campaign events are a perfect fit for virtual reality because they can seem so unreal themselves.
Bernie Sanders stirs passions with strong words, while Hillary Clinton tries to connect with younger voters.","['campaign', 'events', 'younger', 'virtual', 'experiencing', 'words', 'clinton', 'warning', 'woman', 'presidential', 'film', 'w', 'president', 'reality']","The Times has produced a virtual reality film from footage of presidential campaign events taken over the last month. To view it, download the NYT VR app on your mobile device if you don’t already have it. (Go here for Android and here for iPhone.) Here, a national political correspondent revels in covering the campaign.

Arenas, auditoriums, restaurants, banquet halls. These are the unexceptional settings of an exceptionally American endeavor: running for president. In these communal spaces, average people have the chance to share a few words with the next Bill Clinton, George W. Bush and Barack Obama. The next president just might be the man (or woman) sidling up to you in your booth at the diner or trying to shake your hand.

Campaign events are a perfect fit for virtual reality because they can seem so unreal themselves.

Here is Donald J. Trump, all smiles on the rope line as he signs your copy of his book.

There is Ted Cruz in a cozy dinner spot, warning about the perils facing America.

Bernie Sanders stirs passions with strong words, while Hillary Clinton tries to connect with younger voters.",https://www.nytimes.com/2016/01/30/us/politics/election-2016-virtual-reality-vr-video.html
485,"Michigan Gave State Employees Purified Water as It Denied Crisis, Emails Show",2016-01-30,['Liam Stack'],"Rick Snyder told the residents of Flint, Mich., that their tap water was safe to drink.
But emails released on Thursday suggest the state was concerned about its own employees’ exposure to the city’s water as early as January of last year, even arranging for purified water to be provided at a state office building there.
The emails depict an exchange that month between employees of two state departments that expresses concern about the water’s safety within the Michigan government long before Mr. Snyder acknowledged to residents in the fall that there was a problem.
The correspondence — between employees of the Michigan Department of Environmental Quality and the Michigan Department of Technology, Management and Budget — was obtained by a liberal advocacy group, Progress Michigan.
Lonnie Scott, the executive director of Progress Michigan, accused the state government of valuing the well-being of its employees more than that of Flint’s residents.","['water', 'employees', 'denied', 'emails', 'residents', 'crisis', 'department', 'snyder', 'purified', 'progress', 'gave', 'michigan', 'state', 'wellbeing']","Throughout most of 2015, the administration of Gov. Rick Snyder told the residents of Flint, Mich., that their tap water was safe to drink. But emails released on Thursday suggest the state was concerned about its own employees’ exposure to the city’s water as early as January of last year, even arranging for purified water to be provided at a state office building there.

The emails depict an exchange that month between employees of two state departments that expresses concern about the water’s safety within the Michigan government long before Mr. Snyder acknowledged to residents in the fall that there was a problem.

The correspondence — between employees of the Michigan Department of Environmental Quality and the Michigan Department of Technology, Management and Budget — was obtained by a liberal advocacy group, Progress Michigan. The news was reported on Thursday by The Detroit Free Press.

Lonnie Scott, the executive director of Progress Michigan, accused the state government of valuing the well-being of its employees more than that of Flint’s residents.",https://www.nytimes.com/2016/01/30/us/flint-michigan-purified-water.html
486,"Xerox, in Deal With Carl Icahn, to Split Company in Two",2016-01-30,"['Michael J. De La Merced', 'Leslie Picker']","By late November, Ursula M. Burns had finally conceded that the biggest takeover in Xerox’s history was a $6.4 billion mistake, say people close to the company.
The deal, which was announced in 2009, was instrumental in her effort to push the 110-year-old Xerox into significant new business lines.
Yet the technology outsourcing business never fit with Xerox’s core documents operations.
On Friday, Xerox’s fate was sealed, as the company announced plans to spin off its services business, largely consisting of A.C.S., as its own publicly traded company by the end of the year.
The remainder of Xerox will include the technology that made the company synonymous with photocopying.","['services', 'xeroxs', 'carl', 'company', 'ms', 'split', 'business', 'publicly', 'technology', 'biggest', 'icahn', 'xerox', 'deal', 'burns']","By late November, Ursula M. Burns had finally conceded that the biggest takeover in Xerox’s history was a $6.4 billion mistake, say people close to the company.

A onetime Xerox intern who climbed the ranks all the way to the top to become the first black female chief executive in corporate America — Ms. Burns had been the biggest champion of buying Affiliated Computer Services. The deal, which was announced in 2009, was instrumental in her effort to push the 110-year-old Xerox into significant new business lines.

Yet the technology outsourcing business never fit with Xerox’s core documents operations. So even as Ms. Burns said publicly in October that she thought there was value in keeping the company together, within about a month she and her board were coming to the conclusion that the best move was to break the two apart.

On Friday, Xerox’s fate was sealed, as the company announced plans to spin off its services business, largely consisting of A.C.S., as its own publicly traded company by the end of the year. The remainder of Xerox will include the technology that made the company synonymous with photocopying.",https://www.nytimes.com/2016/01/30/business/dealbook/xerox-split-icahn.html
487,Replacing Windows Media Center,2016-01-30,['J. D. Biersdorfer'],"Q. I use Windows Media Center to watch DVDs and listen to music on my Windows 7 laptop.
A. Microsoft stopped developing Windows Media Center some time ago and did not even include it with Windows 8 in 2012, though the software was available separately.
A Microsoft representative said last year that Windows Media Center would not be included the Windows 10 operating system due to “decreased usage.” If you run Microsoft’s Compatibility Report software on a Windows 7 system, you will also see a message informing you that Windows Media Center does not work with Windows 10 and will be removed during the upgrade process.
For those upgrading Windows 7 and Windows 8 systems, Microsoft says it does provide a Windows DVD Player program as a free download, which may not satisfy people who also used Windows Media Center for recording TV shows, listening to music and working with digital photos.
For those who do not mind tinkering, do-it-yourself instructions for finagling Windows Media Center onto a Windows 10 PC can be easily found online, but success with the project may vary.","['microsoft', 'music', 'windows', 'replacing', 'system', 'does', 'include', 'media', 'center', 'upgrade', 'software']","Q. I use Windows Media Center to watch DVDs and listen to music on my Windows 7 laptop. Although I do not intend to upgrade to Windows 10 anytime soon, I have heard that the new system does not include WMC. Is this really true, and what are the alternatives?

A. Microsoft stopped developing Windows Media Center some time ago and did not even include it with Windows 8 in 2012, though the software was available separately.

A Microsoft representative said last year that Windows Media Center would not be included the Windows 10 operating system due to “decreased usage.” If you run Microsoft’s Compatibility Report software on a Windows 7 system, you will also see a message informing you that Windows Media Center does not work with Windows 10 and will be removed during the upgrade process.

For those upgrading Windows 7 and Windows 8 systems, Microsoft says it does provide a Windows DVD Player program as a free download, which may not satisfy people who also used Windows Media Center for recording TV shows, listening to music and working with digital photos. For those who do not mind tinkering, do-it-yourself instructions for finagling Windows Media Center onto a Windows 10 PC can be easily found online, but success with the project may vary.",https://www.nytimes.com/2016/01/30/technology/personaltech/replacing-windows-media-center.html
488,Annuities as an Alternative to Shaky Markets? Not So Fast,2016-01-30,['Christopher Farrell'],"The model they developed suggests that annuitization is a risky strategy once health care shocks for the elderly are taken into account.
“Most Americans in our model should not annuitize,” Professor Smetters said.
Social Security is an inflation-adjusted creditworthy annuity far superior to anything offered in the marketplace.
Working longer, even earning a part-time income, makes it easier to delay filing for Social Security benefits until age 70.
“Social Security is an awesome annuity,” Professor Smetters said.","['age', 'annuities', 'retirement', 'savings', 'security', 'markets', 'care', 'smetters', 'social', 'annuity', 'alternative', 'health', 'shaky', 'professor', 'fast']","Moreover, buyers should be wary of tying up all their savings in an annuity. Besides the risk of outliving your investments, “other risks may be more serious,” Arnold Kling, entrepreneur, economist and teacher, writes on his blog. “You could easily find yourself needing to take out a loan if your savings are tied up in an annuity and your spouse requires a home health aide.”

Felix Reichling of the Congressional Budget Office and Kent Smetters at the Wharton School of the University of Pennsylvania researched that insight. The model they developed suggests that annuitization is a risky strategy once health care shocks for the elderly are taken into account.

Fidelity estimates that on average a couple, both age 65 and who retired in 2015, can expect to spend an estimated $245,000 on health care during their retirement. Fidelity’s figure does not include nursing home and long-term care expenses.

“Most Americans in our model should not annuitize,” Professor Smetters said. He does recommend considering annuities if you have at least $500,000 set aside first, half for medical expenses and half to tap when needed. His financial rule of thumb eliminates most boomers.

The median balance for people age 65 to 74 with retirement savings in 2010 was $138,000 for married households and $49,000 for single households, according to Professor Poterba of M.I.T. The comparable numbers for those age 55 to 64 is $130,000 married and $45,000 single.

“Certainly, there is the dynamic that people who can afford a significant allocation to annuities don’t need to,” says Michael Kitces, a certified financial planner and director of research at Pinnacle Advisory Group. “The rest can’t really annuitize all their wealth.”

What are the alternatives? Social Security is an inflation-adjusted creditworthy annuity far superior to anything offered in the marketplace. Working longer, even earning a part-time income, makes it easier to delay filing for Social Security benefits until age 70. Waiting will produce real returns of 4 , 5 or even 6 percent a year for those living to age 90 and more. “Social Security is an awesome annuity,” Professor Smetters said.",https://www.nytimes.com/2016/01/30/your-money/annuities-as-an-alternative-to-shaky-markets-not-so-fast.html
489,"Seeking Strong Iowa Finish, Marco Rubio Targets Young Suburbanites",2016-01-30,['Michael Barbaro'],"WEST DES MOINES, Iowa — Inside Marco Rubio’s presidential campaign, they are known as the “perfect voter”: middle-class, college-educated suburban moms and dads ages 30 to 45 with mortgages and car payments who live just outside Des Moines.
It is a strikingly specific profile — and, as demographic fate has it, a remarkably fast-growing population in Iowa.
Interviews show that Mr. Rubio’s campaign here has put this slice of the electorate at the center of its effort to exceed expectations in Monday’s Iowa caucuses, emerge as the pre-eminent mainstream Republican candidate, and capitalize on his performance in Thursday night’s debate.
The Rubio campaign will have contacted these voters anywhere from five to 15 times by caucus day, through a targeted series of phone calls, tailored pieces of mail, social media postings and television commercials.","['campaign', 'young', 'iowa', 'targeted', 'voter', 'marco', 'rubio', 'finish', 'suburbanites', 'rubios', 'times', 'seeking', 'voters', 'strong', 'television', 'des', 'west', 'targets']","WEST DES MOINES, Iowa — Inside Marco Rubio’s presidential campaign, they are known as the “perfect voter”: middle-class, college-educated suburban moms and dads ages 30 to 45 with mortgages and car payments who live just outside Des Moines.

It is a strikingly specific profile — and, as demographic fate has it, a remarkably fast-growing population in Iowa.

Interviews show that Mr. Rubio’s campaign here has put this slice of the electorate at the center of its effort to exceed expectations in Monday’s Iowa caucuses, emerge as the pre-eminent mainstream Republican candidate, and capitalize on his performance in Thursday night’s debate.

The Rubio campaign will have contacted these voters anywhere from five to 15 times by caucus day, through a targeted series of phone calls, tailored pieces of mail, social media postings and television commercials.",https://www.nytimes.com/2016/01/30/us/politics/marco-rubio-iowa-caucuses.html
490,Liz Pearce of LiquidPlanner: Solving the Rubik’s Cube of Leadership,2016-01-31,['Adam Bryant'],"After a brief stint at Amazon, I started consulting, and that’s what led to working for LiquidPlanner, and I eventually joined them as director of marketing in 2008.
When the board approved my new role, it just hit me like a ton of bricks that this is really happening.
When you’re running a start-up, you have this finite set of resources, and you have this huge goal.
The perfectionist student in me wants to hit every single number every single month.
if we don’t execute perfectly every month, and to keep people focused on tomorrow and moving the business forward.","['rubiks', 'month', 'thats', 'things', 'really', 'moments', 'way', 'youre', 'cube', 'pearce', 'single', 'liz', 'watching', 'leadership', 'solving', 'liquidplanner', 'ask']","After a brief stint at Amazon, I started consulting, and that’s what led to working for LiquidPlanner, and I eventually joined them as director of marketing in 2008. Four years later, I became C.E.O. When the board approved my new role, it just hit me like a ton of bricks that this is really happening.

What do you like about being C.E.O.?

I like to put all the pieces together. It’s like a Rubik’s Cube. When you’re running a start-up, you have this finite set of resources, and you have this huge goal. So you look at all the angles, and twist things this way and that as you’re thinking, “What if we did it this way?”

And every new employee who comes in is like Christmas morning. What are they going to bring to the table? What do they know that can help us? How can we help them?

The job has a lot of pressure, too. The perfectionist student in me wants to hit every single number every single month. And that’s been a big part of my evolution as a leader — to be O.K. if we don’t execute perfectly every month, and to keep people focused on tomorrow and moving the business forward.

Any surprises in the role?

I’ve had light-bulb moments when I realized I have to be really thoughtful about what I ask for and how I ask for it, because people are watching and listening closely, and caring in a way that they didn’t when I didn’t have this title. That’s always been a little bit uncomfortable for me. I don’t have this grand image of myself. I’m just like everybody else.

How do you hire?

With some people, I’ll ask questions like, “When nobody is watching you, outside of work, what do you do to be great that is only for you and that no one else will ever see?” I’m just looking for that internal drive.

I’ll also ask people to tell me about times when they have been on a path to failure, and what their mental dialogue was to reset that. Because I want to understand their psychology a little bit. How do you give yourself a pep talk? What do you say to yourself? What are the games you play in your head to right things? Because you will encounter those moments when a task just seems insurmountable.",https://www.nytimes.com/2016/01/31/business/liz-pearce-of-liquidplanner-solving-the-rubiks-cube-of-leadership.html
491,"At Hotels, Lickety-Split Beauty Treatments",2016-01-31,['Stephanie Rosenbloom'],"Along with need-it-now services like virtual check-in and grab-and-go meals, hotels are offering 12-minute exfoliation treatments and 10-minute massages for travelers who want their spa treatments in the time it takes to microwave garlic potatoes.
No longer the purview of airports, lickety-split beauty and wellness treatments are augmenting the traditional spa menus at hotels and resorts.
Among the nascent players is JW Marriott Hotels and Resorts.
So far, Spa by JW is in a couple of hotels, including the new JW Marriott Houston Downtown and the JW Marriott Mumbai Sahar in India; some 25 spas are in the pipeline.
The 12-minute tension-release massage at the JW Marriott Houston Downtown, for example, is $25; the 90-minute deep-tissue intensive muscle release massage is $200.","['massages', 'beauty', 'spa', 'spas', 'jw', 'hotel', 'hotels', '25', 'travelers', 'treatments', 'marriott', 'licketysplit']","Who has time for a spa day?

Along with need-it-now services like virtual check-in and grab-and-go meals, hotels are offering 12-minute exfoliation treatments and 10-minute massages for travelers who want their spa treatments in the time it takes to microwave garlic potatoes.

No longer the purview of airports, lickety-split beauty and wellness treatments are augmenting the traditional spa menus at hotels and resorts. In the wake of the 2008 recession, many spas began offering shorter treatments for consumers who could no longer afford to indulge: Some 75 percent of spas added abbreviated treatments to their menus, according to the International Spa Association. The trend stuck, and appears to be taking on renewed significance at a time when beauty and wellness-on-demand apps like Glamsquad and Zeel allow people to book and receive massages, manicures, makeup applications and blowouts wherever they are — an Airbnb rental, an office building — with a few taps on a smartphone.

Among the nascent players is JW Marriott Hotels and Resorts. The upscale chain is rolling out its Spa by JW concept with treatments that last 12 to 25 minutes and can be booked without an appointment. Treatments include scalp massages, shoulder massages and hand exfoliation and moisturizing, and are offered in chairs tricked out with scent infusers, noise canceling technology and smartphone charging stations. “It gives our travelers who honestly don’t have the time to do the full spa treatment the ability to refresh or calm down after a flight,” said Mitzi Gaskins, Marriott International’s vice president of luxury brand management.

So far, Spa by JW is in a couple of hotels, including the new JW Marriott Houston Downtown and the JW Marriott Mumbai Sahar in India; some 25 spas are in the pipeline. Ms. Gaskins said the concept grew out of Marriott’s research, which included talking to avid spagoers around the world as well as guests who don’t usually frequent hotel spas. Some felt intimidated by the typical spa setup, which often includes a secluded location within a hotel, a seemingly aloof reception desk staff and undressing and putting on a robe. Spa by JW is designed to be in a busy area of a hotel; a kind of additional lounge for guests that also offers quick pick-me-up treatments that can be booked on a whim rather than reserved a week before. The 12-minute tension-release massage at the JW Marriott Houston Downtown, for example, is $25; the 90-minute deep-tissue intensive muscle release massage is $200.",https://www.nytimes.com/2016/01/31/travel/at-hotels-lickety-split-beauty-treatments.html
492,Farhad and Mike’s Week in Tech: Lessons From Earnings Season,2016-01-31,"['Farhad Manjoo', 'Mike Isaac']","Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry.
I wanted to start by addressing an awful rumor — I heard you were moving from New York to California, where I live.
I think we have a chance at turning our new life together into an entertaining buddy comedy and/or reality show.
Anyway, before I start checking out Craigslist housing ads in Nevada, let’s go over the tech news of the week, which was dominated by several huge earnings reports.
I’ve got to say, I love earnings season.","['york', 'wanted', 'rumor', 'earnings', 'start', 'mike', 'lessons', 'tech', 'mikes', 'wife', 'season', 'week', 'weeks', 'farhad']","Each Saturday, Farhad Manjoo and Mike Isaac, technology reporters at The New York Times, review the week’s news, offering analysis and maybe a joke or two about the most important developments in the tech industry.

Farhad: How’s it hanging, Mike? I wanted to start by addressing an awful rumor — I heard you were moving from New York to California, where I live. Please tell me this isn’t true.

Mike: I regret to inform you that this rumor is true. Also, our editors gave me the O.K. to move in with you. I think we have a chance at turning our new life together into an entertaining buddy comedy and/or reality show.

Farhad: Oh no. My wife and kids are going to hate having to move.

Anyway, before I start checking out Craigslist housing ads in Nevada, let’s go over the tech news of the week, which was dominated by several huge earnings reports. I’ve got to say, I love earnings season. It’s the one time we get a peek at some of the actual numbers that are often hidden in the murk of Silicon Valley puffery. And this week brought some big reversals.",https://www.nytimes.com/2016/01/31/technology/farhad-and-mikes-week-in-tech-lessons-from-earnings-season.html
493,Don’t Distract Me,2016-01-31,['Molly Young'],"Create a visual scorecard of the time you spend engaged in focused work, like a calendar with tick marks.
Keep a notepad next to your computer at work and schedule the periods of time when you’re allowed to use the Internet.
David M. Levy’s MINDFUL TECH: How to Bring Balance to Our Digital Lives (Yale University, $28) proposes a Zen solution.
If not, are they really “choices” at all, or do they fit into some other category of action, perhaps closer to a flinch?
Is your attention span, like mine, so fragmented that you can’t even put together a coherent metaphor?","['book', 'email', 'pages', 'work', 'partly', 'university', 'internet', 'task', 'dont', 'distract', 'levy', 'newports']","Newport’s suggestions are concrete. Create a visual scorecard of the time you spend engaged in focused work, like a calendar with tick marks. Change your default email habit to “no response,” excepting the few emails that truly matter. Keep a notepad next to your computer at work and schedule the periods of time when you’re allowed to use the Internet. The rest of the day, stay away. If you have a mountainous task to vanquish, consider the “grand gesture” approach: When J. K. Rowling found herself struggling to complete the final book in her Harry Potter series, she booked a suite at the five-star Balmoral hotel in Edinburgh and stayed there until her book was finished. Your gesture can be cheaper.

As a presence on the page, Newport is exceptional in the realm of self-help authors. He is not an obvious ­maniac. His writing isn’t befouled by stylistic abuses. He has not granted himself a job title featuring the word “guru” or “maven.” Partly for these reasons and partly because his diagnoses rang true, I bought in to “Deep Work.” Six ­pages in, I powered down my laptop. Twenty pages in, I left the house to buy an alarm clock so that I wouldn’t have an excuse to sleep next to my phone. A hundred ­pages in, I asked my brother to change my Twitter password so that I could no longer log in to my account. Nothing like starting the new year off with a renunciatory spree!

David M. Levy’s MINDFUL TECH: How to Bring Balance to Our Digital Lives (Yale University, $28) proposes a Zen solution. Levy is a professor in the Information School at the University of Washington, an alumnus of the Xerox Palo Alto Research Center and the possessor of a Ph.D. in computer science as well as a diploma in calligraphy and bookbinding, which is arguably the coolest set of accreditations a human can have at this point in history. A photo on his website depicts Levy sitting near a pond, hands folded, tranquilly half-smiling. He looks like a man who has never walked into a pole while texting.

Levy’s attitude toward connectivity is gentler than Newport’s. “Whatever their problematic side,” he writes, our digital devices “are undeniably powerful and useful.” Rather than tutoring us to renounce the Internet, he advises moderation. Mindfulness exercises dotted throughout the book instruct a reader to train her attention on what she is doing and how she feels as she’s doing it, noticing each fluttering thought with dispassion. You’ve logged in to your email. How do you feel? Has your breathing turned shallow? Has your posture changed? Does your elbow hurt? Could you use some Chapstick? Are you checking email as an avoidance mechanism because you have an unpleasant task to complete? Are you toggling among 10 browser tabs? Are you aware of your choices? If not, are they really “choices” at all, or do they fit into some other category of action, perhaps closer to a flinch? Is your day woven from the fabric of a million flinches? Is your attention span, like mine, so fragmented that you can’t even put together a coherent metaphor?",https://www.nytimes.com/2016/01/31/books/review/dont-distract-me.html
494,"To Grade Presidents on the Economy, Look at Policies, Not Results",2016-01-31,['N. Gregory Mankiw'],"So if looking at contemporaneous economic conditions is not a reliable way to judge presidents, how should they be graded?
The best way to evaluate a physician is to determine whether state-of-the-art medical practices are followed.
Similarly, a better way to judge presidents is by the policies they pursue, not the outcomes over which they preside.
Looking ahead, judging presidents by policies rather than outcomes may be all the more important.
Particularly in this environment, judging presidents based on outcomes rather than policies is an egregious error.","['economy', 'best', 'mr', 'patient', 'technological', 'policies', 'judge', 'growth', 'way', 'presidents', 'grade', 'outcomes', 'look', 'results']","So if looking at contemporaneous economic conditions is not a reliable way to judge presidents, how should they be graded?

Consider how you would assess a physician whom you could observe treating only a single patient. A terrible way to judge the doctor is by whether the patient lives or dies. After all, even the best physicians have patients who die when their illnesses are severe. And given the natural restorative powers of the human body, even a quack can have a patient who returns to good health.

The best way to evaluate a physician is to determine whether state-of-the-art medical practices are followed. A doctor who prescribes the right antibiotics gets high marks, while one who prescribes snake oil gets a failing grade.

Similarly, a better way to judge presidents is by the policies they pursue, not the outcomes over which they preside. This task is harder than merely looking at unemployment, inflation and the growth of gross domestic product. It requires having a view about what policies are best at fostering prosperity and acknowledging that the experts are often divided on that question.

Looking ahead, judging presidents by policies rather than outcomes may be all the more important. In a new book, “The Rise and Fall of American Growth,” the economist Robert Gordon argues that we are in the midst of an era of meager technological change. Yes, we now have smartphones and Twitter, but previous generations introduced electric lighting, indoor plumbing and the internal combustion engine. In Mr. Gordon’s view, technological change is just not what it used to be, and we had better get used to slower growth in productivity and incomes.

I have no idea whether Mr. Gordon’s pessimism is justified. In light of economists’ abysmal track record of long-term forecasting, all such prognostications should be taken with a shaker of salt.

But if Mr. Gordon turns out to be right, future presidents will operate in a more difficult economic environment than many of their predecessors. Because the pace of scientific and technological advance has a life of its own, slow productivity growth may be a problem without a solution.

Particularly in this environment, judging presidents based on outcomes rather than policies is an egregious error. We would end up blaming them for results over which they have little control. We would find ourselves disappointed in our leaders, even if they are doing the best they can. Instead of supporting sound policies, we might cast our votes out of a frustration that is not fully rational.",https://www.nytimes.com/2016/01/31/upshot/to-grade-presidents-on-the-economy-look-at-policies-not-results.html
495,Paul Krugman Reviews ‘The Rise and Fall of American Growth’ by Robert J. Gordon,2016-01-31,['Paul Krugman'],"In “The Rise and Fall of American Growth,” Gordon doubles down on that theme, declaring that the kind of rapid economic growth we still consider our due, and expect to continue forever, was in fact a one-time-only event.
First came the Great Inventions, almost all dating from the late 19th century.
Then came refinement and exploitation of those inventions — a process that took time, and exerted its peak effect on economic growth between 1920 and 1970.
Everything since has at best been a faint echo of that great wave, and Gordon doesn’t expect us ever to see anything similar.
What happened between 1870 and 1940, he argues, and I would agree, is what real transformation looks like.","['fall', 'book', 'transformation', 'krugman', 'reviews', 'real', 'growth', 'gordon', 'american', 'paul', 'important', 'great', 'rise', 'robert', 'inventions', 'replaced', 'economic', 'j']","In “The Rise and Fall of American Growth,” Gordon doubles down on that theme, declaring that the kind of rapid economic growth we still consider our due, and expect to continue forever, was in fact a one-time-only event. First came the Great Inventions, almost all dating from the late 19th century. Then came refinement and exploitation of those inventions — a process that took time, and exerted its peak effect on economic growth between 1920 and 1970. Everything since has at best been a faint echo of that great wave, and Gordon doesn’t expect us ever to see anything similar.

Is he right? My answer is a definite maybe. But whether or not you end up agreeing with Gordon’s thesis, this is a book well worth reading — a magisterial combination of deep technological history, vivid portraits of daily life over the past six generations and careful economic analysis. Non-economists may find some of the charts and tables heavy going, but Gordon never loses sight of the real people and real lives behind those charts. This book will challenge your views about the future; it will definitely transform how you see the past.

Indeed, almost half the book is devoted to changes that took place before World War II. Others have covered this ground — most notably Daniel Boorstin in “The Americans: The Democratic Experience.” Even knowing this literature, however, I was fascinated by Gordon’s account of the changes wrought by his Great Inventions. As he says, “Except in the rural South, daily life for every American changed beyond recognition between 1870 and 1940.” Electric lights replaced candles and whale oil, flush toilets replaced outhouses, cars and electric trains replaced horses. (In the 1880s, parts of New York’s financial district were seven feet deep in manure.)

Meanwhile, backbreaking toil both in the workplace and in the home was for the most part replaced by far less onerous employment. This is a point all too often missed by economists, who tend to think only about how much purchasing power people have, not about what they have to do to get it, and Gordon does an important service by reminding us that the conditions under which men and women labor are as important as the amount they get paid.

Image Robert J. Gordon in 2015.

Aside from its being an interesting story, however, why is it important to study this transformation? Mainly, Gordon suggests — although these are my words, not his — to provide a baseline. What happened between 1870 and 1940, he argues, and I would agree, is what real transformation looks like. Any claims about current progress need to be compared with that baseline to see how they measure up.",https://www.nytimes.com/2016/01/31/books/review/the-powers-that-were.html
