,Unnamed: 0,air_area_name,genre_name,visitors,current_week,latitude,longitude
2005,2005,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1648,44,34.676231099999995,135.48605869999997
2006,2006,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1716,45,34.676231099999995,135.48605869999997
2007,2007,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1746,46,34.676231099999995,135.48605869999997
2008,2008,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1798,47,34.676231099999995,135.48605869999997
2009,2009,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,2047,48,34.676231099999995,135.48605869999997
2010,2010,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1218,49,34.676231099999995,135.48605869999997
2011,2011,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1213,50,34.676231099999995,135.48605869999997
2012,2012,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1573,51,34.676231099999995,135.48605869999997
2013,2013,Ōsaka-fu Ōsaka-shi Shinmachi,Dining bar,1573,52,34.676231099999995,135.48605869999997
2014,2014,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,452,0,33.575686299999994,130.36997639999998
2015,2015,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,463,1,33.575686299999994,130.36997639999998
2016,2016,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,417,2,33.575686299999994,130.36997639999998
2017,2017,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,497,3,33.575686299999994,130.36997639999998
2018,2018,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,482,4,33.575686299999994,130.36997639999998
2019,2019,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,485,5,33.575686299999994,130.36997639999998
2020,2020,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,492,6,33.575686299999994,130.36997639999998
2021,2021,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,513,7,33.575686299999994,130.36997639999998
2022,2022,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,635,8,33.575686299999994,130.36997639999998
2023,2023,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,641,9,33.575686299999994,130.36997639999998
2024,2024,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,578,10,33.575686299999994,130.36997639999998
2025,2025,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,488,11,33.575686299999994,130.36997639999998
2026,2026,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,471,12,33.575686299999994,130.36997639999998
2027,2027,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,521,13,33.575686299999994,130.36997639999998
2028,2028,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,584,14,33.575686299999994,130.36997639999998
2029,2029,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,572,15,33.575686299999994,130.36997639999998
2030,2030,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,517,16,33.575686299999994,130.36997639999998
2031,2031,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,589,17,33.575686299999994,130.36997639999998
2032,2032,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,502,18,33.575686299999994,130.36997639999998
2033,2033,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,481,19,33.575686299999994,130.36997639999998
2034,2034,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,485,20,33.575686299999994,130.36997639999998
2035,2035,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,552,21,33.575686299999994,130.36997639999998
2036,2036,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,562,22,33.575686299999994,130.36997639999998
2037,2037,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,608,23,33.575686299999994,130.36997639999998
2038,2038,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,505,24,33.575686299999994,130.36997639999998
2039,2039,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,642,25,33.575686299999994,130.36997639999998
2040,2040,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,633,26,33.575686299999994,130.36997639999998
2041,2041,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,606,27,33.575686299999994,130.36997639999998
2042,2042,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,587,28,33.575686299999994,130.36997639999998
2043,2043,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,706,29,33.575686299999994,130.36997639999998
2044,2044,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,619,30,33.575686299999994,130.36997639999998
2045,2045,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,617,31,33.575686299999994,130.36997639999998
2046,2046,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,496,32,33.575686299999994,130.36997639999998
2047,2047,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,531,33,33.575686299999994,130.36997639999998
2048,2048,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,587,34,33.575686299999994,130.36997639999998
2049,2049,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,597,35,33.575686299999994,130.36997639999998
2050,2050,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,478,36,33.575686299999994,130.36997639999998
2051,2051,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,593,37,33.575686299999994,130.36997639999998
2052,2052,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,585,38,33.575686299999994,130.36997639999998
2053,2053,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,605,39,33.575686299999994,130.36997639999998
2054,2054,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,614,40,33.575686299999994,130.36997639999998
2055,2055,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,588,41,33.575686299999994,130.36997639999998
2056,2056,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,585,42,33.575686299999994,130.36997639999998
2057,2057,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,647,43,33.575686299999994,130.36997639999998
2058,2058,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,617,44,33.575686299999994,130.36997639999998
2059,2059,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,572,45,33.575686299999994,130.36997639999998
2060,2060,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,598,46,33.575686299999994,130.36997639999998
2061,2061,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,600,47,33.575686299999994,130.36997639999998
2062,2062,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,613,48,33.575686299999994,130.36997639999998
2063,2063,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,774,49,33.575686299999994,130.36997639999998
2064,2064,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,661,50,33.575686299999994,130.36997639999998
2065,2065,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,615,51,33.575686299999994,130.36997639999998
2066,2066,Fukuoka-ken Fukuoka-shi Torikai,Cafe/Sweets,533,52,33.575686299999994,130.36997639999998
2067,2067,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,975,0,34.7375965,135.34156430000002
2068,2068,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,487,1,34.7375965,135.34156430000002
2069,2069,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,518,2,34.7375965,135.34156430000002
2070,2070,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,547,3,34.7375965,135.34156430000002
2071,2071,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,560,4,34.7375965,135.34156430000002
2072,2072,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,586,5,34.7375965,135.34156430000002
2073,2073,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,658,6,34.7375965,135.34156430000002
2074,2074,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,719,7,34.7375965,135.34156430000002
2075,2075,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,708,8,34.7375965,135.34156430000002
2076,2076,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,633,9,34.7375965,135.34156430000002
2077,2077,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,694,10,34.7375965,135.34156430000002
2078,2078,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,656,11,34.7375965,135.34156430000002
2079,2079,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,592,12,34.7375965,135.34156430000002
2080,2080,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,554,13,34.7375965,135.34156430000002
2081,2081,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,544,14,34.7375965,135.34156430000002
2082,2082,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,695,15,34.7375965,135.34156430000002
2083,2083,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,501,16,34.7375965,135.34156430000002
2084,2084,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,511,17,34.7375965,135.34156430000002
2085,2085,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,500,18,34.7375965,135.34156430000002
2086,2086,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,563,19,34.7375965,135.34156430000002
2087,2087,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,592,20,34.7375965,135.34156430000002
2088,2088,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,592,21,34.7375965,135.34156430000002
2089,2089,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,587,22,34.7375965,135.34156430000002
2090,2090,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,826,23,34.7375965,135.34156430000002
2091,2091,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,837,24,34.7375965,135.34156430000002
2092,2092,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1096,25,34.7375965,135.34156430000002
2093,2093,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1120,26,34.7375965,135.34156430000002
2094,2094,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,946,27,34.7375965,135.34156430000002
2095,2095,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,877,28,34.7375965,135.34156430000002
2096,2096,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1111,29,34.7375965,135.34156430000002
2097,2097,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,963,30,34.7375965,135.34156430000002
2098,2098,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,795,31,34.7375965,135.34156430000002
2099,2099,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,877,32,34.7375965,135.34156430000002
2100,2100,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,858,33,34.7375965,135.34156430000002
2101,2101,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1033,34,34.7375965,135.34156430000002
2102,2102,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1084,35,34.7375965,135.34156430000002
2103,2103,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,927,36,34.7375965,135.34156430000002
2104,2104,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1148,37,34.7375965,135.34156430000002
2105,2105,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1209,38,34.7375965,135.34156430000002
2106,2106,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,956,39,34.7375965,135.34156430000002
2107,2107,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1011,40,34.7375965,135.34156430000002
2108,2108,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1103,41,34.7375965,135.34156430000002
2109,2109,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,868,42,34.7375965,135.34156430000002
2110,2110,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,990,43,34.7375965,135.34156430000002
2111,2111,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,985,44,34.7375965,135.34156430000002
2112,2112,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,964,45,34.7375965,135.34156430000002
2113,2113,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1063,46,34.7375965,135.34156430000002
2114,2114,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1067,47,34.7375965,135.34156430000002
2115,2115,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,1087,48,34.7375965,135.34156430000002
2116,2116,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,788,49,34.7375965,135.34156430000002
2117,2117,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,804,50,34.7375965,135.34156430000002
2118,2118,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,925,51,34.7375965,135.34156430000002
2119,2119,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Italian/French,883,52,34.7375965,135.34156430000002
2120,2120,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,438,0,35.0955842,138.8634925
2121,2121,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,530,1,35.0955842,138.8634925
2122,2122,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,447,2,35.0955842,138.8634925
2123,2123,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,473,3,35.0955842,138.8634925
2124,2124,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,467,4,35.0955842,138.8634925
2125,2125,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,536,5,35.0955842,138.8634925
2126,2126,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,464,6,35.0955842,138.8634925
2127,2127,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,467,7,35.0955842,138.8634925
2128,2128,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,536,8,35.0955842,138.8634925
2129,2129,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,515,9,35.0955842,138.8634925
2130,2130,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,489,10,35.0955842,138.8634925
2131,2131,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,419,11,35.0955842,138.8634925
2132,2132,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,462,12,35.0955842,138.8634925
2133,2133,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,449,13,35.0955842,138.8634925
2134,2134,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,439,14,35.0955842,138.8634925
2135,2135,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,487,15,35.0955842,138.8634925
2136,2136,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,422,16,35.0955842,138.8634925
2137,2137,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,318,17,35.0955842,138.8634925
2138,2138,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,405,18,35.0955842,138.8634925
2139,2139,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,460,19,35.0955842,138.8634925
2140,2140,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,308,20,35.0955842,138.8634925
2141,2141,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,286,21,35.0955842,138.8634925
2142,2142,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,386,22,35.0955842,138.8634925
2143,2143,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,377,23,35.0955842,138.8634925
2144,2144,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,404,24,35.0955842,138.8634925
2145,2145,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,443,25,35.0955842,138.8634925
2146,2146,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,359,26,35.0955842,138.8634925
2147,2147,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,279,27,35.0955842,138.8634925
2148,2148,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,253,28,35.0955842,138.8634925
2149,2149,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,269,29,35.0955842,138.8634925
2150,2150,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,256,30,35.0955842,138.8634925
2151,2151,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,311,31,35.0955842,138.8634925
2152,2152,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,75,32,35.0955842,138.8634925
2153,2153,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,332,33,35.0955842,138.8634925
2154,2154,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,301,34,35.0955842,138.8634925
2155,2155,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,299,35,35.0955842,138.8634925
2156,2156,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,288,36,35.0955842,138.8634925
2157,2157,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,316,37,35.0955842,138.8634925
2158,2158,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,262,38,35.0955842,138.8634925
2159,2159,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,305,39,35.0955842,138.8634925
2160,2160,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,281,40,35.0955842,138.8634925
2161,2161,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,284,41,35.0955842,138.8634925
2162,2162,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,259,42,35.0955842,138.8634925
2163,2163,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,316,43,35.0955842,138.8634925
2164,2164,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,230,44,35.0955842,138.8634925
2165,2165,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,255,45,35.0955842,138.8634925
2166,2166,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,255,46,35.0955842,138.8634925
2167,2167,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,267,47,35.0955842,138.8634925
2168,2168,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,241,48,35.0955842,138.8634925
2169,2169,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,157,49,35.0955842,138.8634925
2170,2170,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,155,50,35.0955842,138.8634925
2171,2171,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,257,51,35.0955842,138.8634925
2172,2172,Shizuoka-ken Numazu-shi Miyukichō,Cafe/Sweets,301,52,35.0955842,138.8634925
2173,2173,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,343,0,35.67285349999999,139.81740969999998
2174,2174,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,447,1,35.67285349999999,139.81740969999998
2175,2175,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,363,2,35.67285349999999,139.81740969999998
2176,2176,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,369,3,35.67285349999999,139.81740969999998
2177,2177,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,412,4,35.67285349999999,139.81740969999998
2178,2178,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,394,5,35.67285349999999,139.81740969999998
2179,2179,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,423,6,35.67285349999999,139.81740969999998
2180,2180,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,378,7,35.67285349999999,139.81740969999998
2181,2181,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,421,8,35.67285349999999,139.81740969999998
2182,2182,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,445,9,35.67285349999999,139.81740969999998
2183,2183,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,428,10,35.67285349999999,139.81740969999998
2184,2184,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,430,11,35.67285349999999,139.81740969999998
2185,2185,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,432,12,35.67285349999999,139.81740969999998
2186,2186,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,458,13,35.67285349999999,139.81740969999998
2187,2187,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,411,14,35.67285349999999,139.81740969999998
2188,2188,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,335,15,35.67285349999999,139.81740969999998
2189,2189,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,426,16,35.67285349999999,139.81740969999998
2190,2190,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,422,17,35.67285349999999,139.81740969999998
2191,2191,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,426,18,35.67285349999999,139.81740969999998
2192,2192,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,349,19,35.67285349999999,139.81740969999998
2193,2193,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,215,20,35.67285349999999,139.81740969999998
2194,2194,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,391,21,35.67285349999999,139.81740969999998
2195,2195,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,337,22,35.67285349999999,139.81740969999998
2196,2196,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1083,23,35.67285349999999,139.81740969999998
2197,2197,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1587,24,35.67285349999999,139.81740969999998
2198,2198,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1707,25,35.67285349999999,139.81740969999998
2199,2199,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1480,26,35.67285349999999,139.81740969999998
2200,2200,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1488,27,35.67285349999999,139.81740969999998
2201,2201,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1253,28,35.67285349999999,139.81740969999998
2202,2202,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1236,29,35.67285349999999,139.81740969999998
2203,2203,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1194,30,35.67285349999999,139.81740969999998
2204,2204,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1351,31,35.67285349999999,139.81740969999998
2205,2205,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1305,32,35.67285349999999,139.81740969999998
2206,2206,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1420,33,35.67285349999999,139.81740969999998
2207,2207,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1383,34,35.67285349999999,139.81740969999998
2208,2208,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1356,35,35.67285349999999,139.81740969999998
2209,2209,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1278,36,35.67285349999999,139.81740969999998
2210,2210,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,934,37,35.67285349999999,139.81740969999998
2211,2211,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,939,38,35.67285349999999,139.81740969999998
2212,2212,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1003,39,35.67285349999999,139.81740969999998
2213,2213,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,910,40,35.67285349999999,139.81740969999998
2214,2214,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,756,41,35.67285349999999,139.81740969999998
2215,2215,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,863,42,35.67285349999999,139.81740969999998
2216,2216,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,818,43,35.67285349999999,139.81740969999998
2217,2217,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,886,44,35.67285349999999,139.81740969999998
2218,2218,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,910,45,35.67285349999999,139.81740969999998
2219,2219,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,970,46,35.67285349999999,139.81740969999998
2220,2220,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,1433,47,35.67285349999999,139.81740969999998
2221,2221,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,991,48,35.67285349999999,139.81740969999998
2222,2222,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,725,49,35.67285349999999,139.81740969999998
2223,2223,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,547,50,35.67285349999999,139.81740969999998
2224,2224,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,876,51,35.67285349999999,139.81740969999998
2225,2225,Tōkyō-to Kōtō-ku Tōyō,Cafe/Sweets,859,52,35.67285349999999,139.81740969999998
2226,2226,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,388,0,34.79976729999999,135.3600729
2227,2227,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,347,1,34.79976729999999,135.3600729
2228,2228,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,360,2,34.79976729999999,135.3600729
2229,2229,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,340,3,34.79976729999999,135.3600729
2230,2230,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,256,4,34.79976729999999,135.3600729
2231,2231,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,406,5,34.79976729999999,135.3600729
2232,2232,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,389,6,34.79976729999999,135.3600729
2233,2233,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,371,7,34.79976729999999,135.3600729
2234,2234,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,396,8,34.79976729999999,135.3600729
2235,2235,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,463,9,34.79976729999999,135.3600729
2236,2236,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,415,10,34.79976729999999,135.3600729
2237,2237,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,413,11,34.79976729999999,135.3600729
2238,2238,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,381,12,34.79976729999999,135.3600729
2239,2239,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,385,13,34.79976729999999,135.3600729
2240,2240,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,471,14,34.79976729999999,135.3600729
2241,2241,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,491,15,34.79976729999999,135.3600729
2242,2242,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,357,16,34.79976729999999,135.3600729
2243,2243,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,359,17,34.79976729999999,135.3600729
2244,2244,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,345,18,34.79976729999999,135.3600729
2245,2245,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,557,19,34.79976729999999,135.3600729
2246,2246,Hyōgo-ken Takarazuka-shi Tōyōchō,Izakaya,413,20,34.79976729999999,135.3600729
