,visit_date,air_area_name,air_genre_name,air_store_id,visitors,latitude,longitude,day_of_week,holiday_flg
95957,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,4,33.589215700000004,130.3928134,Tuesday,0
95964,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,3,33.589215700000004,130.3928134,Tuesday,0
95968,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,3,33.589215700000004,130.3928134,Tuesday,0
95966,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,14,33.589215700000004,130.3928134,Tuesday,0
95967,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,1,33.589215700000004,130.3928134,Tuesday,0
95951,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,2,33.589215700000004,130.3928134,Tuesday,0
95969,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,6,33.589215700000004,130.3928134,Tuesday,0
95970,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,8,33.589215700000004,130.3928134,Tuesday,0
95971,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,36,33.589215700000004,130.3928134,Tuesday,0
95972,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,40,33.586993799999995,130.3948938,Tuesday,0
95973,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,13,33.589215700000004,130.3928134,Tuesday,0
95974,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,23,33.589215700000004,130.3928134,Tuesday,0
95975,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,14,33.589215700000004,130.3928134,Tuesday,0
95976,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_4b55d8aea1d2b395,15,33.589215700000004,130.3928134,Tuesday,0
95965,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,17,33.589215700000004,130.3928134,Tuesday,0
95950,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,44,33.589215700000004,130.3928134,Tuesday,0
95954,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,13,33.589215700000004,130.3928134,Tuesday,0
95948,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,14,33.589215700000004,130.3928134,Tuesday,0
95924,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,30,33.589215700000004,130.3928134,Tuesday,0
95925,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,25,33.589215700000004,130.3928134,Tuesday,0
95926,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,10,33.589215700000004,130.3928134,Tuesday,0
95927,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,4,33.589215700000004,130.3928134,Tuesday,0
95928,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,6,33.589215700000004,130.3928134,Tuesday,0
95929,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,6,33.589215700000004,130.3928134,Tuesday,0
95930,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,14,33.589215700000004,130.3928134,Tuesday,0
95931,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ef47430bcd6f6a89,15,33.589215700000004,130.3928134,Tuesday,0
95933,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,2,33.589215700000004,130.3928134,Tuesday,0
95934,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,15,33.589215700000004,130.3928134,Tuesday,0
95935,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,25,33.589215700000004,130.3928134,Tuesday,0
95936,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_4579cb0669fd411b,27,33.589215700000004,130.3928134,Tuesday,0
95932,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,1,33.589215700000004,130.3928134,Tuesday,0
95938,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,10,33.589215700000004,130.3928134,Tuesday,0
95947,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,5,33.589215700000004,130.3928134,Tuesday,0
95937,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,21,33.589215700000004,130.3928134,Tuesday,0
95949,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,11,33.589215700000004,130.3928134,Tuesday,0
95945,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,17,33.586993799999995,130.3948938,Tuesday,0
95944,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,37,33.589215700000004,130.3928134,Tuesday,0
95946,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,4,33.589215700000004,130.3928134,Tuesday,0
95942,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6e64fb5821402cd2,5,33.589215700000004,130.3928134,Tuesday,0
95941,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,17,33.589215700000004,130.3928134,Tuesday,0
95940,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,43,33.589215700000004,130.3928134,Tuesday,0
95939,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,14,33.589215700000004,130.3928134,Tuesday,0
95943,2/14/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,13,33.589215700000004,130.3928134,Tuesday,0
96661,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,18,33.589215700000004,130.3928134,Monday,0
96668,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,9,33.589215700000004,130.3928134,Monday,0
96667,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,9,33.589215700000004,130.3928134,Monday,0
96666,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,9,33.589215700000004,130.3928134,Monday,0
96665,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,14,33.589215700000004,130.3928134,Monday,0
96664,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,4,33.589215700000004,130.3928134,Monday,0
96663,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,10,33.589215700000004,130.3928134,Monday,0
96662,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,3,33.589215700000004,130.3928134,Monday,0
96660,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,18,33.589215700000004,130.3928134,Monday,0
96659,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,9,33.589215700000004,130.3928134,Monday,0
96658,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,15,33.589215700000004,130.3928134,Monday,0
96657,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,27,33.589215700000004,130.3928134,Monday,0
96656,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,22,33.586993799999995,130.3948938,Monday,0
96655,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,16,33.589215700000004,130.3928134,Monday,0
96654,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_c8a657c8c5c93d69,4,33.589215700000004,130.3928134,Monday,0
96653,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,26,33.589215700000004,130.3928134,Monday,0
96652,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,9,33.589215700000004,130.3928134,Monday,0
96651,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,5,33.589215700000004,130.3928134,Monday,0
96650,2/15/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,34,33.589215700000004,130.3928134,Monday,0
96924,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,2,33.589215700000004,130.3928134,Wednesday,0
96923,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,9,33.589215700000004,130.3928134,Wednesday,0
96922,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,15,33.589215700000004,130.3928134,Wednesday,0
96921,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,8,33.589215700000004,130.3928134,Wednesday,0
96920,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,36,33.589215700000004,130.3928134,Wednesday,0
96916,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,5,33.589215700000004,130.3928134,Wednesday,0
96918,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,50,33.589215700000004,130.3928134,Wednesday,0
96917,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,30,33.589215700000004,130.3928134,Wednesday,0
96925,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,6,33.589215700000004,130.3928134,Wednesday,0
96940,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_4b55d8aea1d2b395,39,33.589215700000004,130.3928134,Wednesday,0
96919,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_602ca92c0db34f8f,26,33.589215700000004,130.3928134,Wednesday,0
96926,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,25,33.589215700000004,130.3928134,Wednesday,0
96931,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,6,33.589215700000004,130.3928134,Wednesday,0
96928,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,24,33.589215700000004,130.3928134,Wednesday,0
96929,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,14,33.589215700000004,130.3928134,Wednesday,0
96930,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,1,33.589215700000004,130.3928134,Wednesday,0
96914,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,1,33.589215700000004,130.3928134,Wednesday,0
96932,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,11,33.589215700000004,130.3928134,Wednesday,0
96933,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,54,33.589215700000004,130.3928134,Wednesday,0
96934,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,19,33.589215700000004,130.3928134,Wednesday,0
96935,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,10,33.589215700000004,130.3928134,Wednesday,0
96936,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,57,33.586993799999995,130.3948938,Wednesday,0
96937,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,21,33.589215700000004,130.3928134,Wednesday,0
96938,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,17,33.589215700000004,130.3928134,Wednesday,0
96939,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,13,33.589215700000004,130.3928134,Wednesday,0
96927,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,2,33.589215700000004,130.3928134,Wednesday,0
96913,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5878b6f2a9da12c1,18,33.589215700000004,130.3928134,Wednesday,0
96915,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_e2208a79e2678432,43,33.589215700000004,130.3928134,Wednesday,0
96911,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9828505fefc77d75,17,33.589215700000004,130.3928134,Wednesday,0
96886,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,44,33.589215700000004,130.3928134,Wednesday,0
96887,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,24,33.589215700000004,130.3928134,Wednesday,0
96888,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,26,33.589215700000004,130.3928134,Wednesday,0
96889,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,5,33.589215700000004,130.3928134,Wednesday,0
96890,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,4,33.589215700000004,130.3928134,Wednesday,0
96891,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,28,33.589215700000004,130.3928134,Wednesday,0
96892,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,11,33.589215700000004,130.3928134,Wednesday,0
96894,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_38746ffe9aa20c7e,3,33.589215700000004,130.3928134,Wednesday,0
96895,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_6c1128955c58b690,2,33.589215700000004,130.3928134,Wednesday,0
96896,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,26,33.589215700000004,130.3928134,Wednesday,0
96897,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_c2626f5f86d57342,24,33.589215700000004,130.3928134,Wednesday,0
96898,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_c8a657c8c5c93d69,3,33.589215700000004,130.3928134,Wednesday,0
96893,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,10,33.589215700000004,130.3928134,Wednesday,0
96900,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,19,33.589215700000004,130.3928134,Wednesday,0
96899,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_4579cb0669fd411b,18,33.589215700000004,130.3928134,Wednesday,0
96909,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_e57dd6884595f60d,41,33.589215700000004,130.3928134,Wednesday,0
96908,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,12,33.586993799999995,130.3948938,Wednesday,0
96907,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,35,33.589215700000004,130.3928134,Wednesday,0
96906,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_349278fa964bb12f,21,33.589215700000004,130.3928134,Wednesday,0
96910,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,4,33.589215700000004,130.3928134,Wednesday,0
96904,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_7bda6048a4a78837,36,33.589215700000004,130.3928134,Wednesday,0
96903,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c77ee2b7d36da265,51,33.589215700000004,130.3928134,Wednesday,0
96902,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_f180301886c21375,6,33.589215700000004,130.3928134,Wednesday,0
96901,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,11,33.589215700000004,130.3928134,Wednesday,0
96905,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6e64fb5821402cd2,10,33.589215700000004,130.3928134,Wednesday,0
96912,2/15/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ad13e71e21235131,12,33.589215700000004,130.3928134,Wednesday,0
97625,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,16,33.589215700000004,130.3928134,Tuesday,0
97634,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,16,33.589215700000004,130.3928134,Tuesday,0
97633,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,15,33.589215700000004,130.3928134,Tuesday,0
97632,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,18,33.589215700000004,130.3928134,Tuesday,0
97631,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,2,33.589215700000004,130.3928134,Tuesday,0
97630,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,18,33.589215700000004,130.3928134,Tuesday,0
97629,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,9,33.589215700000004,130.3928134,Tuesday,0
97628,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,9,33.589215700000004,130.3928134,Tuesday,0
97627,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,4,33.589215700000004,130.3928134,Tuesday,0
97626,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,26,33.589215700000004,130.3928134,Tuesday,0
97624,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,1,33.589215700000004,130.3928134,Tuesday,0
97622,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,13,33.589215700000004,130.3928134,Tuesday,0
97621,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_901925b628677c2e,19,33.589215700000004,130.3928134,Tuesday,0
97620,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_63b13c56b7201bd9,21,33.586993799999995,130.3948938,Tuesday,0
97619,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eb120e6d384a17a8,37,33.589215700000004,130.3928134,Tuesday,0
97618,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_abf06fcca748dca5,24,33.589215700000004,130.3928134,Tuesday,0
97617,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_63a750d8b4b6a976,21,33.589215700000004,130.3928134,Tuesday,0
97616,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_638c35eb25e53eea,26,33.589215700000004,130.3928134,Tuesday,0
97615,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_fe22ef5a9cbef123,13,33.589215700000004,130.3928134,Tuesday,0
97614,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,4,33.589215700000004,130.3928134,Tuesday,0
97613,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,38,33.589215700000004,130.3928134,Tuesday,0
97623,2/16/2016,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_c9f6de13be8b8f25,6,33.589215700000004,130.3928134,Tuesday,0
97919,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_fdcfef8bd859f650,5,33.589215700000004,130.3928134,Thursday,0
97918,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_1dea9815ccd36620,5,33.589215700000004,130.3928134,Thursday,0
97917,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_3aa839e8e0cb6c87,19,33.589215700000004,130.3928134,Thursday,0
97916,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_f6cdaf7b7fdc6d78,1,33.589215700000004,130.3928134,Thursday,0
97915,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9e920b758503ef54,6,33.589215700000004,130.3928134,Thursday,0
97909,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_602ca92c0db34f8f,8,33.589215700000004,130.3928134,Thursday,0
97912,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_bdd32aa407c16335,23,33.589215700000004,130.3928134,Thursday,0
97911,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_16cf0a73233896de,3,33.589215700000004,130.3928134,Thursday,0
97910,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_27e991812b0d9c92,50,33.589215700000004,130.3928134,Thursday,0
97920,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c9ed65554b6edffb,16,33.589215700000004,130.3928134,Thursday,0
97908,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_eca5e0064dc9314a,26,33.589215700000004,130.3928134,Thursday,0
97913,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_1ae94f514a0bce13,1,33.589215700000004,130.3928134,Thursday,0
97921,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_c31472d14e29cee8,14,33.589215700000004,130.3928134,Thursday,0
97926,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_eb5788dba285e725,14,33.589215700000004,130.3928134,Thursday,0
97923,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_d138b593ebda55cc,6,33.589215700000004,130.3928134,Thursday,0
97924,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_dbf64f1ce38c7442,10,33.589215700000004,130.3928134,Thursday,0
97925,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_ac7a7427c9ae12a5,49,33.589215700000004,130.3928134,Thursday,0
97927,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_a7404a854919e990,4,33.589215700000004,130.3928134,Thursday,0
97928,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_9bf0ccac497c4af3,19,33.589215700000004,130.3928134,Thursday,0
97929,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_6c91a28278a16f64,17,33.589215700000004,130.3928134,Thursday,0
97930,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_105a7954e32dba9b,43,33.586993799999995,130.3948938,Thursday,0
97931,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_cb7467aed805e7fe,37,33.589215700000004,130.3928134,Thursday,0
97932,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Yakiniku/Korean food,air_42d41eb58cad170e,17,33.589215700000004,130.3928134,Thursday,0
97933,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_5a9a6cbeeb434c08,23,33.589215700000004,130.3928134,Thursday,0
97934,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Cafe/Sweets,air_4b55d8aea1d2b395,49,33.589215700000004,130.3928134,Thursday,0
97907,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_05c325d315cc17f5,22,33.589215700000004,130.3928134,Thursday,0
97922,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_0585011fa179bcce,6,33.589215700000004,130.3928134,Thursday,0
97906,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Other,air_4b251b9f8373f1ae,2,33.589215700000004,130.3928134,Thursday,0
97914,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_049f6d5b402a31b2,10,33.589215700000004,130.3928134,Thursday,0
97904,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Bar/Cocktail,air_a1fe8c588c8d2f30,14,33.589215700000004,130.3928134,Thursday,0
97878,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_9438d67241c81314,35,33.589215700000004,130.3928134,Thursday,0
97879,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Creative cuisine,air_a88ac559064dec08,38,33.589215700000004,130.3928134,Thursday,0
97880,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_af63df35857b16e6,18,33.589215700000004,130.3928134,Thursday,0
97881,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Italian/French,air_929d8513e3cdb423,9,33.589215700000004,130.3928134,Thursday,0
97882,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Dining bar,air_1e665503b8474c55,4,33.589215700000004,130.3928134,Thursday,0
97883,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Japanese food,air_3c938075889fc059,32,33.589215700000004,130.3928134,Thursday,0
97884,2/16/2017,Fukuoka-ken Fukuoka-shi Daimyō,Izakaya,air_b2a639cc7e02edf1,7,33.589215700000004,130.3928134,Thursday,0
