,air_area_name,genre_name,visitors,current_week,latitude,longitude
2899,Tōkyō-to Machida-shi Morino,Dining bar,416,37,35.546631,139.4386186
2900,Tōkyō-to Machida-shi Morino,Dining bar,369,38,35.546631,139.4386186
2901,Tōkyō-to Machida-shi Morino,Dining bar,411,39,35.546631,139.4386186
2902,Tōkyō-to Machida-shi Morino,Dining bar,506,40,35.546631,139.4386186
2903,Tōkyō-to Machida-shi Morino,Dining bar,464,41,35.546631,139.4386186
2904,Tōkyō-to Machida-shi Morino,Dining bar,360,42,35.546631,139.4386186
2905,Tōkyō-to Machida-shi Morino,Dining bar,367,43,35.546631,139.4386186
2906,Tōkyō-to Machida-shi Morino,Dining bar,463,44,35.546631,139.4386186
2907,Tōkyō-to Machida-shi Morino,Dining bar,404,45,35.546631,139.4386186
2908,Tōkyō-to Machida-shi Morino,Dining bar,412,46,35.546631,139.4386186
2909,Tōkyō-to Machida-shi Morino,Dining bar,518,47,35.546631,139.4386186
2910,Tōkyō-to Machida-shi Morino,Dining bar,525,48,35.546631,139.4386186
2911,Tōkyō-to Machida-shi Morino,Dining bar,509,49,35.546631,139.4386186
2912,Tōkyō-to Machida-shi Morino,Dining bar,127,50,35.546631,139.4386186
2913,Tōkyō-to Machida-shi Morino,Dining bar,306,51,35.546631,139.4386186
2914,Tōkyō-to Machida-shi Morino,Dining bar,345,52,35.546631,139.4386186
2915,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,44,0,33.5573203,130.195555
2916,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,85,1,33.5573203,130.195555
2917,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,87,2,33.5573203,130.195555
2918,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,119,3,33.5573203,130.195555
2919,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,102,4,33.5573203,130.195555
2920,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,74,5,33.5573203,130.195555
2921,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,69,6,33.5573203,130.195555
2922,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,80,7,33.5573203,130.195555
2923,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,164,8,33.5573203,130.195555
2924,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,112,9,33.5573203,130.195555
2925,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,118,10,33.5573203,130.195555
2926,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,73,11,33.5573203,130.195555
2927,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,72,12,33.5573203,130.195555
2928,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,56,13,33.5573203,130.195555
2929,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,165,14,33.5573203,130.195555
2930,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,208,15,33.5573203,130.195555
2931,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,71,16,33.5573203,130.195555
2932,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,91,17,33.5573203,130.195555
2933,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,62,18,33.5573203,130.195555
2934,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,45,19,33.5573203,130.195555
2935,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,75,20,33.5573203,130.195555
2936,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,86,21,33.5573203,130.195555
2937,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,63,22,33.5573203,130.195555
2938,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,473,23,33.5573203,130.195555
2939,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,792,24,33.5573203,130.195555
2940,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,1006,25,33.5573203,130.195555
2941,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,977,26,33.5573203,130.195555
2942,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,908,27,33.5573203,130.195555
2943,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,867,28,33.5573203,130.195555
2944,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,1193,29,33.5573203,130.195555
2945,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,1033,30,33.5573203,130.195555
2946,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,779,31,33.5573203,130.195555
2947,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,641,32,33.5573203,130.195555
2948,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,772,33,33.5573203,130.195555
2949,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,670,34,33.5573203,130.195555
2950,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,983,35,33.5573203,130.195555
2951,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,620,36,33.5573203,130.195555
2952,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,808,37,33.5573203,130.195555
2953,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,837,38,33.5573203,130.195555
2954,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,672,39,33.5573203,130.195555
2955,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,773,40,33.5573203,130.195555
2956,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,761,41,33.5573203,130.195555
2957,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,603,42,33.5573203,130.195555
2958,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,735,43,33.5573203,130.195555
2959,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,817,44,33.5573203,130.195555
2960,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,667,45,33.5573203,130.195555
2961,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,739,46,33.5573203,130.195555
2962,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,707,47,33.5573203,130.195555
2963,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,779,48,33.5573203,130.195555
2964,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,483,49,33.5573203,130.195555
2965,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,637,50,33.5573203,130.195555
2966,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,672,51,33.5573203,130.195555
2967,Fukuoka-ken Itoshima-shi Maebarunishi,Cafe/Sweets,646,52,33.5573203,130.195555
2968,Fukuoka-ken Yame-shi Motomachi,Japanese food,117,0,33.2119674,130.5579082
2969,Fukuoka-ken Yame-shi Motomachi,Japanese food,139,1,33.2119674,130.5579082
2970,Fukuoka-ken Yame-shi Motomachi,Japanese food,129,2,33.2119674,130.5579082
2971,Fukuoka-ken Yame-shi Motomachi,Japanese food,180,3,33.2119674,130.5579082
2972,Fukuoka-ken Yame-shi Motomachi,Japanese food,163,4,33.2119674,130.5579082
2973,Fukuoka-ken Yame-shi Motomachi,Japanese food,154,5,33.2119674,130.5579082
2974,Fukuoka-ken Yame-shi Motomachi,Japanese food,131,6,33.2119674,130.5579082
2975,Fukuoka-ken Yame-shi Motomachi,Japanese food,142,7,33.2119674,130.5579082
2976,Fukuoka-ken Yame-shi Motomachi,Japanese food,119,8,33.2119674,130.5579082
2977,Fukuoka-ken Yame-shi Motomachi,Japanese food,144,9,33.2119674,130.5579082
2978,Fukuoka-ken Yame-shi Motomachi,Japanese food,149,10,33.2119674,130.5579082
2979,Fukuoka-ken Yame-shi Motomachi,Japanese food,173,11,33.2119674,130.5579082
2980,Fukuoka-ken Yame-shi Motomachi,Japanese food,161,12,33.2119674,130.5579082
2981,Fukuoka-ken Yame-shi Motomachi,Japanese food,136,13,33.2119674,130.5579082
2982,Fukuoka-ken Yame-shi Motomachi,Japanese food,155,14,33.2119674,130.5579082
2983,Fukuoka-ken Yame-shi Motomachi,Japanese food,135,15,33.2119674,130.5579082
2984,Fukuoka-ken Yame-shi Motomachi,Japanese food,123,16,33.2119674,130.5579082
2985,Fukuoka-ken Yame-shi Motomachi,Japanese food,105,17,33.2119674,130.5579082
2986,Fukuoka-ken Yame-shi Motomachi,Japanese food,137,18,33.2119674,130.5579082
2987,Fukuoka-ken Yame-shi Motomachi,Japanese food,164,19,33.2119674,130.5579082
2988,Fukuoka-ken Yame-shi Motomachi,Japanese food,166,20,33.2119674,130.5579082
2989,Fukuoka-ken Yame-shi Motomachi,Japanese food,134,21,33.2119674,130.5579082
2990,Fukuoka-ken Yame-shi Motomachi,Japanese food,119,22,33.2119674,130.5579082
2991,Fukuoka-ken Yame-shi Motomachi,Japanese food,175,23,33.2119674,130.5579082
2992,Fukuoka-ken Yame-shi Motomachi,Japanese food,197,24,33.2119674,130.5579082
2993,Fukuoka-ken Yame-shi Motomachi,Japanese food,265,25,33.2119674,130.5579082
2994,Fukuoka-ken Yame-shi Motomachi,Japanese food,255,26,33.2119674,130.5579082
2995,Fukuoka-ken Yame-shi Motomachi,Japanese food,228,27,33.2119674,130.5579082
2996,Fukuoka-ken Yame-shi Motomachi,Japanese food,240,28,33.2119674,130.5579082
2997,Fukuoka-ken Yame-shi Motomachi,Japanese food,242,29,33.2119674,130.5579082
2998,Fukuoka-ken Yame-shi Motomachi,Japanese food,224,30,33.2119674,130.5579082
2999,Fukuoka-ken Yame-shi Motomachi,Japanese food,185,31,33.2119674,130.5579082
3000,Fukuoka-ken Yame-shi Motomachi,Japanese food,139,32,33.2119674,130.5579082
3001,Fukuoka-ken Yame-shi Motomachi,Japanese food,147,33,33.2119674,130.5579082
3002,Fukuoka-ken Yame-shi Motomachi,Japanese food,220,34,33.2119674,130.5579082
3003,Fukuoka-ken Yame-shi Motomachi,Japanese food,257,35,33.2119674,130.5579082
3004,Fukuoka-ken Yame-shi Motomachi,Japanese food,166,36,33.2119674,130.5579082
3005,Fukuoka-ken Yame-shi Motomachi,Japanese food,231,37,33.2119674,130.5579082
3006,Fukuoka-ken Yame-shi Motomachi,Japanese food,185,38,33.2119674,130.5579082
3007,Fukuoka-ken Yame-shi Motomachi,Japanese food,192,39,33.2119674,130.5579082
3008,Fukuoka-ken Yame-shi Motomachi,Japanese food,179,40,33.2119674,130.5579082
3009,Fukuoka-ken Yame-shi Motomachi,Japanese food,206,41,33.2119674,130.5579082
3010,Fukuoka-ken Yame-shi Motomachi,Japanese food,163,42,33.2119674,130.5579082
3011,Fukuoka-ken Yame-shi Motomachi,Japanese food,149,43,33.2119674,130.5579082
3012,Fukuoka-ken Yame-shi Motomachi,Japanese food,170,44,33.2119674,130.5579082
3013,Fukuoka-ken Yame-shi Motomachi,Japanese food,221,45,33.2119674,130.5579082
3014,Fukuoka-ken Yame-shi Motomachi,Japanese food,201,46,33.2119674,130.5579082
3015,Fukuoka-ken Yame-shi Motomachi,Japanese food,251,47,33.2119674,130.5579082
3016,Fukuoka-ken Yame-shi Motomachi,Japanese food,201,48,33.2119674,130.5579082
3017,Fukuoka-ken Yame-shi Motomachi,Japanese food,104,49,33.2119674,130.5579082
3018,Fukuoka-ken Yame-shi Motomachi,Japanese food,212,50,33.2119674,130.5579082
3019,Fukuoka-ken Yame-shi Motomachi,Japanese food,213,51,33.2119674,130.5579082
3020,Fukuoka-ken Yame-shi Motomachi,Japanese food,182,52,33.2119674,130.5579082
3021,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,445,0,33.5819411,130.3484363
3022,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,465,1,33.5819411,130.3484363
3023,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,475,2,33.5819411,130.3484363
3024,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,468,3,33.5819411,130.3484363
3025,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,477,4,33.5819411,130.3484363
3026,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,489,5,33.5819411,130.3484363
3027,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,513,6,33.5819411,130.3484363
3028,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,512,7,33.5819411,130.3484363
3029,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,491,8,33.5819411,130.3484363
3030,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,468,9,33.5819411,130.3484363
3031,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,476,10,33.5819411,130.3484363
3032,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,480,11,33.5819411,130.3484363
3033,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,459,12,33.5819411,130.3484363
3034,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,468,13,33.5819411,130.3484363
3035,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,454,14,33.5819411,130.3484363
3036,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,422,15,33.5819411,130.3484363
3037,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,418,16,33.5819411,130.3484363
3038,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,433,17,33.5819411,130.3484363
3039,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,473,18,33.5819411,130.3484363
3040,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,472,19,33.5819411,130.3484363
3041,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,432,20,33.5819411,130.3484363
3042,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,448,21,33.5819411,130.3484363
3043,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,453,22,33.5819411,130.3484363
3044,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,753,23,33.5819411,130.3484363
3045,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,786,24,33.5819411,130.3484363
3046,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,819,25,33.5819411,130.3484363
3047,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,878,26,33.5819411,130.3484363
3048,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,899,27,33.5819411,130.3484363
3049,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,904,28,33.5819411,130.3484363
3050,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,1012,29,33.5819411,130.3484363
3051,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,966,30,33.5819411,130.3484363
3052,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,891,31,33.5819411,130.3484363
3053,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,743,32,33.5819411,130.3484363
3054,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,826,33,33.5819411,130.3484363
3055,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,785,34,33.5819411,130.3484363
3056,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,778,35,33.5819411,130.3484363
3057,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,718,36,33.5819411,130.3484363
3058,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,769,37,33.5819411,130.3484363
3059,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,855,38,33.5819411,130.3484363
3060,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,765,39,33.5819411,130.3484363
3061,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,722,40,33.5819411,130.3484363
3062,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,828,41,33.5819411,130.3484363
3063,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,710,42,33.5819411,130.3484363
3064,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,781,43,33.5819411,130.3484363
3065,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,750,44,33.5819411,130.3484363
3066,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,712,45,33.5819411,130.3484363
3067,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,834,46,33.5819411,130.3484363
3068,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,820,47,33.5819411,130.3484363
3069,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,811,48,33.5819411,130.3484363
3070,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,647,49,33.5819411,130.3484363
3071,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,704,50,33.5819411,130.3484363
3072,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,670,51,33.5819411,130.3484363
3073,Fukuoka-ken Fukuoka-shi Momochi,Cafe/Sweets,649,52,33.5819411,130.3484363
3074,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,51,0,37.4462652,138.8512772
3075,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,25,1,37.4462652,138.8512772
3076,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,53,2,37.4462652,138.8512772
3077,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,93,3,37.4462652,138.8512772
3078,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,97,4,37.4462652,138.8512772
3079,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,92,5,37.4462652,138.8512772
3080,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,58,6,37.4462652,138.8512772
3081,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,65,7,37.4462652,138.8512772
3082,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,75,8,37.4462652,138.8512772
3083,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,142,9,37.4462652,138.8512772
3084,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,81,10,37.4462652,138.8512772
3085,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,112,11,37.4462652,138.8512772
3086,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,90,12,37.4462652,138.8512772
3087,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,55,13,37.4462652,138.8512772
3088,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,94,14,37.4462652,138.8512772
3089,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,122,15,37.4462652,138.8512772
3090,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,94,16,37.4462652,138.8512772
3091,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,96,17,37.4462652,138.8512772
3092,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,64,18,37.4462652,138.8512772
3093,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,68,19,37.4462652,138.8512772
3094,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,72,20,37.4462652,138.8512772
3095,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,59,21,37.4462652,138.8512772
3096,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,80,22,37.4462652,138.8512772
3097,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,255,23,37.4462652,138.8512772
3098,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,406,24,37.4462652,138.8512772
3099,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,418,25,37.4462652,138.8512772
3100,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,360,26,37.4462652,138.8512772
3101,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,408,27,37.4462652,138.8512772
3102,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,332,28,37.4462652,138.8512772
3103,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,437,29,37.4462652,138.8512772
3104,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,349,30,37.4462652,138.8512772
3105,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,291,31,37.4462652,138.8512772
3106,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,359,32,37.4462652,138.8512772
3107,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,328,33,37.4462652,138.8512772
3108,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,332,34,37.4462652,138.8512772
3109,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,433,35,37.4462652,138.8512772
3110,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,381,36,37.4462652,138.8512772
3111,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,367,37,37.4462652,138.8512772
3112,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,353,38,37.4462652,138.8512772
3113,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,394,39,37.4462652,138.8512772
3114,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,413,40,37.4462652,138.8512772
3115,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,389,41,37.4462652,138.8512772
3116,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,333,42,37.4462652,138.8512772
3117,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,316,43,37.4462652,138.8512772
3118,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,458,44,37.4462652,138.8512772
3119,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,420,45,37.4462652,138.8512772
3120,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,496,46,37.4462652,138.8512772
3121,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,517,47,37.4462652,138.8512772
3122,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,472,48,37.4462652,138.8512772
3123,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,538,49,37.4462652,138.8512772
3124,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,386,50,37.4462652,138.8512772
3125,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,338,51,37.4462652,138.8512772
3126,Niigata-ken Nagaoka-shi Ōtedōri,Izakaya,308,52,37.4462652,138.8512772
3127,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,265,0,35.699473299999994,139.5029916
3128,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,243,1,35.699473299999994,139.5029916
3129,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,245,2,35.699473299999994,139.5029916
3130,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,293,3,35.699473299999994,139.5029916
3131,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,250,4,35.699473299999994,139.5029916
3132,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,305,5,35.699473299999994,139.5029916
3133,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,283,6,35.699473299999994,139.5029916
3134,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,289,7,35.699473299999994,139.5029916
3135,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,325,8,35.699473299999994,139.5029916
3136,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,327,9,35.699473299999994,139.5029916
3137,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,322,10,35.699473299999994,139.5029916
3138,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,260,11,35.699473299999994,139.5029916
3139,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,328,12,35.699473299999994,139.5029916
3140,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,299,13,35.699473299999994,139.5029916
3141,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,308,14,35.699473299999994,139.5029916
3142,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,273,15,35.699473299999994,139.5029916
3143,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,311,16,35.699473299999994,139.5029916
3144,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,288,17,35.699473299999994,139.5029916
3145,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,290,18,35.699473299999994,139.5029916
3146,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,276,19,35.699473299999994,139.5029916
3147,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,290,20,35.699473299999994,139.5029916
3148,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,294,21,35.699473299999994,139.5029916
3149,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,210,22,35.699473299999994,139.5029916
3150,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,262,23,35.699473299999994,139.5029916
3151,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,256,24,35.699473299999994,139.5029916
3152,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,250,25,35.699473299999994,139.5029916
3153,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,236,26,35.699473299999994,139.5029916
3154,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,229,27,35.699473299999994,139.5029916
3155,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,202,28,35.699473299999994,139.5029916
3156,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,164,29,35.699473299999994,139.5029916
3157,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,110,30,35.699473299999994,139.5029916
3158,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,147,31,35.699473299999994,139.5029916
3159,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,228,32,35.699473299999994,139.5029916
3160,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,247,33,35.699473299999994,139.5029916
3161,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,238,34,35.699473299999994,139.5029916
3162,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,218,35,35.699473299999994,139.5029916
3163,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,255,36,35.699473299999994,139.5029916
3164,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,263,37,35.699473299999994,139.5029916
3165,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,293,38,35.699473299999994,139.5029916
3166,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,271,39,35.699473299999994,139.5029916
3167,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,248,40,35.699473299999994,139.5029916
3168,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,243,41,35.699473299999994,139.5029916
3169,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,233,42,35.699473299999994,139.5029916
3170,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,216,43,35.699473299999994,139.5029916
3171,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,230,44,35.699473299999994,139.5029916
3172,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,281,45,35.699473299999994,139.5029916
3173,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,256,46,35.699473299999994,139.5029916
3174,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,280,47,35.699473299999994,139.5029916
3175,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,274,48,35.699473299999994,139.5029916
3176,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,92,49,35.699473299999994,139.5029916
3177,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,151,50,35.699473299999994,139.5029916
3178,Tōkyō-to Koganei-shi Honchō,Cafe/Sweets,234,51,35.699473299999994,139.5029916
